feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
888,0.08255502,0.05182511,0.069978125,0.035220407,0.012576893,0.016604703
889,0.6725998,0.2139777,0.35065737,0.24781744,0.32194242,-0.033839747
890,0.13353476,0.1102299,0.12874264,0.09316884,0.004792124,0.017061062
891,0.7839312,0.4905282,0.6322895,0.47488454,0.15164167,0.015643656
892,0.060266532,0.13003083,0.06956421,0.05199805,-0.009297676,0.07803278
893,0.083881475,0.034796774,0.06979807,0.045543894,0.014083408,-0.01074712
894,-7.864058e-05,0.019237507,0.018248772,0.013804939,-0.018327413,0.0054325685
895,0.8842153,0.5788289,0.7815119,0.565737,0.10270339,0.013091862
896,0.2701679,0.24582875,0.22642927,0.1703515,0.04373862,0.07547724
897,0.51212037,0.37171823,0.4529005,0.3138996,0.059219867,0.05781862
898,-0.019968068,-6.006617e-05,0.009226886,0.003646532,-0.029194955,-0.0037065982
899,0.08328095,0.055604216,0.0616375,0.04443867,0.021643452,0.011165544
900,0.8861313,0.5563728,0.8216846,0.59786695,0.06444669,-0.04149413
901,0.08320753,0.07200941,0.0716119,0.050477766,0.011595629,0.021531641
902,0.66894364,0.47016066,0.53526205,0.3827708,0.1336816,0.08738986
903,0.054602977,0.06524567,0.048811685,0.036650293,0.0057912916,0.02859538
904,0.057965055,0.016772019,0.02927927,0.023778632,0.028685786,-0.0070066135
905,0.57723385,0.29008725,0.3877865,0.27810434,0.18944734,0.011982918
906,0.99692845,0.56725484,0.85488725,0.58261144,0.1420412,-0.0153566
907,0.1206896,0.06627151,0.12036381,0.08905506,0.00032579154,-0.022783548
908,0.053732693,0.03571359,0.032059442,0.023397839,0.021673251,0.012315752
909,0.90874296,0.55582315,0.8219798,0.56464213,0.08676314,-0.008818984
910,0.093444824,0.07160787,0.07947463,0.05620499,0.013970196,0.015402883
911,0.59197485,0.34395644,0.46216103,0.33000508,0.12981382,0.013951361
912,0.02640116,0.031089991,0.024596512,0.0071478486,0.001804648,0.023942143
913,0.086234994,0.038519554,0.07217076,0.037503827,0.0140642375,0.0010157265
914,0.6278905,0.4258007,0.55706334,0.44017026,0.070827186,-0.014369547
915,0.15659481,0.16376677,0.16175012,0.121519215,-0.00515531,0.042247556
916,0.08336245,0.01584681,0.051873647,0.03253325,0.031488806,-0.016686441
917,0.792464,0.47366273,0.6300616,0.45374435,0.16240239,0.019918382
918,0.01720512,0.0144030815,0.017698921,0.008176751,-0.00049380213,0.00622633
919,0.6868813,0.3080039,0.39336064,0.30544823,0.29352066,0.0025556684
920,0.55766577,0.2823162,0.3779794,0.23855348,0.17968637,0.04376273
921,0.07499004,0.043094076,0.05125039,0.040683765,0.02373965,0.0024103113
922,0.06524767,0.05961716,0.06375989,0.04480464,0.0014877766,0.014812522
923,0.20400694,0.15755184,0.17526722,0.12781192,0.02873972,0.029739916
924,0.7655989,0.49169815,0.6771595,0.5015666,0.088439405,-0.009868443
925,0.9494225,0.2849732,0.4876413,0.27885062,0.46178117,0.006122589
926,0.90240246,0.53421104,0.6877436,0.49093616,0.21465886,0.04327488
927,0.022118475,0.04890087,0.02540772,0.019774254,-0.003289245,0.029126614
