feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
2350,-0.022496993,0.11680977,0.012542561,0.0058417707,-0.03503955,0.110968
2351,4.132768,0.8517908,0.9302851,0.632552,3.2024832,0.21923876
2352,0.438035,0.18339929,0.19794813,0.14357515,0.24008688,0.039824143
2353,0.1002166,0.12892972,0.078325346,0.063025236,0.021891251,0.06590448
2354,1.763052,0.43451318,0.49353576,0.32933193,1.2695162,0.10518125
2355,2.1841357,0.59942824,0.9000524,0.6125124,1.2840832,-0.013084173
2356,0.19150168,0.15002593,0.10492848,0.073990695,0.0865732,0.07603524
2357,0.2523132,0.1553117,0.16713962,0.12431904,0.08517358,0.030992664
2358,0.52025706,0.21477431,0.35471863,0.23519953,0.16553843,-0.020425215
2359,1.23241,0.18980801,0.25325152,0.18067874,0.9791584,0.009129271
2360,0.09236432,0.028495383,0.06503754,0.048726156,0.027326778,-0.020230774
2361,0.01212748,-0.0011645405,0.031247001,0.023909908,-0.019119522,-0.025074448
2362,0.30942485,0.15049131,0.16032049,0.12033279,0.14910436,0.03015852
2363,0.21078968,0.10120307,0.11681982,0.08129704,0.09396986,0.01990603
2364,1.4838097,0.4946267,0.6512821,0.47419077,0.83252764,0.02043593
2365,1.4393764,0.6077184,0.7424175,0.5523718,0.69695884,0.05534661
2366,2.29253,1.0025824,1.1178254,0.7695115,1.1747047,0.23307091
2367,0.54107267,0.27978283,0.35036168,0.25454932,0.19071099,0.025233507
2368,0.04102957,0.019251663,0.056387883,0.03998181,-0.015358314,-0.020730145
2369,0.80834275,0.1503067,0.2217412,0.15371278,0.58660156,-0.0034060776
2370,1.8014857,0.5344116,0.681204,0.48760414,1.1202817,0.046807468
2371,0.213072,0.19630897,0.13930707,0.09231497,0.073764935,0.103994
2372,1.5484288,0.823663,1.0639341,0.76887023,0.4844947,0.05479276
2373,0.8107644,0.38774776,0.4592178,0.32720247,0.3515466,0.060545295
2374,0.3756072,0.20503621,0.22118819,0.1617907,0.154419,0.04324551
2375,0.77756786,0.34119725,0.42050403,0.31515938,0.35706383,0.026037872
2376,0.81054807,0.3541726,0.41791382,0.29879105,0.39263424,0.055381536
2377,0.1198106,0.06866395,0.07545242,0.05381473,0.044358186,0.014849216
2378,0.7291278,0.31421953,0.42007512,0.30541646,0.3090527,0.00880307
2379,-0.013437623,0.10945382,0.012354275,0.0043776496,-0.025791898,0.10507617
2380,0.093302056,0.24244899,0.10905465,0.07804193,-0.015752591,0.16440704
2381,1.7870969,0.74275947,0.8271595,0.6173269,0.95993733,0.12543255
2382,0.5323587,0.20252837,0.35192734,0.24212548,0.18043137,-0.03959711
2383,0.78584355,0.3708521,0.5204389,0.37999827,0.26540464,-0.009146154
2384,0.81589156,0.2046056,0.4026617,0.28069246,0.41322985,-0.076086864
2385,1.5633193,0.61897206,0.72354865,0.5486954,0.8397707,0.07027668
2386,1.3270831,0.43681997,0.6612584,0.4403215,0.6658247,-0.0035015345
2387,0.70366323,0.3301951,0.4217587,0.3008402,0.28190452,0.0293549
2388,0.20067105,0.13428852,0.13486421,0.10457543,0.065806836,0.029713087
2389,1.9041772,0.7535846,0.96436137,0.6992439,0.9398158,0.05434072
2390,1.3761595,0.63424,0.8308113,0.60971963,0.5453482,0.024520338
2391,1.8463452,0.6192777,0.6786766,0.51046926,1.1676686,0.10880846
